Country,Country Code,Series,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Uzbekistan,UZB,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,51463249242.1477,54343405356.7673,57754979514.9261,63912497284.9807,70586798284.3865,78066557950.4621,87757867864.5898,97907602435.3721,106641889549.738,117119630463.397,129459345335.412,142589673135.355,156291483017.273,171416082254.027,
Uzbekistan,UZB,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,SABER.PRVT.GOAL1.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,SABER.PRVT.GOAL1.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 2 Lever 1: Are entry requirements set up to attract talented candidates?,SABER.TECH.GOAL2.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 2 Lever 2: Is teacher pay appealing for talented candidates?,SABER.TECH.GOAL2.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 2 Lever 3: Are working conditions appealing for talented applicants?,SABER.TECH.GOAL2.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 2 Lever 4: Are there attractive career opportunities?,SABER.TECH.GOAL2.LVL4,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 8: Motivating teachers to perform,SABER.TECH.GOAL8,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 8 Lever 3: Is teacher compensation linked to performance?,SABER.TECH.GOAL8.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 8 Lever 2: Are there mechanisms to hold teachers accountable?,SABER.TECH.GOAL8.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 8 Lever 1: Are career opportunities linked to performance?,SABER.TECH.GOAL8.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 7: Supporting teachers to improve instruction,SABER.TECH.GOAL7,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 7 Lever 3: Is teacher professional development assigned based on perceived needs?,SABER.TECH.GOAL7.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 7 Lever 2: Is teacher professional development collaborative and focused on instructional improvement?,SABER.TECH.GOAL7.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,SABER.PRVT.GOAL1.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 6: Monitoring teaching and learning,SABER.TECH.GOAL6,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 6 Lever 3: Are there multiple mechanisms to evaluate teacher performance?,SABER.TECH.GOAL6.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 6 Lever 2: Are there systems in place to monitor teacher performance?,SABER.TECH.GOAL6.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (School Autonomy Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,SABER.SCH.ATNM.GOAL1.LVL3,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,SABER.PRVT.GOAL1.LVL4,,,,,,,,,,,,,,,
Uzbekistan,UZB,SABER: (Teachers) Policy Goal 7 Lever 1: Are there opportunities for professional development?,SABER.TECH.GOAL7.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,,,,,,,,,,,,,,,
Vanuatu,VUT,PISA: Mean performance on the science scale,LO.PISA.SCI,,,,,,,,,,,,,,,
Vanuatu,VUT,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,,,,,,,,,,,,,,,
Vanuatu,VUT,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,15.14404,,,,,,,,,,,,,,
Vanuatu,VUT,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,,,,,,,,,,,,,,,
Vanuatu,VUT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,,,,,,,,,,,,,,,
Vanuatu,VUT,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2,,,,,,,,,,,,,17.77791,,
Vanuatu,VUT,Pupil-teacher ratio in upper secondary education (headcount basis),UIS.PTRHC.3,,,,,,,,,,,,,,,
Vanuatu,VUT,"Teachers in lower secondary education, both sexes (number)",UIS.T.2,,,,,,,,,,,,,842,,
Vanuatu,VUT,"Teachers in upper secondary education, both sexes (number)",UIS.T.3,,,,,,,,,,,,,,,
Vanuatu,VUT,"Percentage of teachers in upper secondary education who are trained, both sexes (%)",UIS.TRTP.3,,,,,,,,,,,,,,,
Vanuatu,VUT,"Percentage of teachers in lower secondary education who are trained, both sexes (%)",UIS.TRTP.2,,,,,,,,,,,,,66.74584,,
Vanuatu,VUT,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,88.93907,,,,,,,,,,,,,,
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,408808632.545079,393868486.900218,418970124.743263,447644629.101349,486549949.120228,543939483.138083,587317325.4125,637466138.278301,663549938.450801,682620278.624599,705126498.576747,730494098.824031,755977687.314371,,
Vanuatu,VUT,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,SABER.PRVT.GOAL1.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,SABER.PRVT.GOAL1.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 2 Lever 1: Are entry requirements set up to attract talented candidates?,SABER.TECH.GOAL2.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 2 Lever 2: Is teacher pay appealing for talented candidates?,SABER.TECH.GOAL2.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 2 Lever 3: Are working conditions appealing for talented applicants?,SABER.TECH.GOAL2.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 2 Lever 4: Are there attractive career opportunities?,SABER.TECH.GOAL2.LVL4,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 8: Motivating teachers to perform,SABER.TECH.GOAL8,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 8 Lever 3: Is teacher compensation linked to performance?,SABER.TECH.GOAL8.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 8 Lever 2: Are there mechanisms to hold teachers accountable?,SABER.TECH.GOAL8.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 8 Lever 1: Are career opportunities linked to performance?,SABER.TECH.GOAL8.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 7: Supporting teachers to improve instruction,SABER.TECH.GOAL7,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 7 Lever 3: Is teacher professional development assigned based on perceived needs?,SABER.TECH.GOAL7.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 7 Lever 2: Is teacher professional development collaborative and focused on instructional improvement?,SABER.TECH.GOAL7.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,SABER.PRVT.GOAL1.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 6: Monitoring teaching and learning,SABER.TECH.GOAL6,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 6 Lever 3: Are there multiple mechanisms to evaluate teacher performance?,SABER.TECH.GOAL6.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 6 Lever 2: Are there systems in place to monitor teacher performance?,SABER.TECH.GOAL6.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (School Autonomy Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,SABER.SCH.ATNM.GOAL1.LVL3,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,SABER.PRVT.GOAL1.LVL4,,,,,,,,,,,,,,,
Vanuatu,VUT,SABER: (Teachers) Policy Goal 7 Lever 1: Are there opportunities for professional development?,SABER.TECH.GOAL7.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,PISA: Mean performance on the science scale,LO.PISA.SCI,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,,,7.88927,
"Venezuela, RB",VEN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2,,,,,,,,,,,,,,8.77154,
"Venezuela, RB",VEN,Pupil-teacher ratio in upper secondary education (headcount basis),UIS.PTRHC.3,,,,,,,,,,,,,,6.6364,
"Venezuela, RB",VEN,"Teachers in lower secondary education, both sexes (number)",UIS.T.2,,,,,,,,,,,,,,190948,
"Venezuela, RB",VEN,"Teachers in upper secondary education, both sexes (number)",UIS.T.3,,,,,,,,,,,,,,134466,
"Venezuela, RB",VEN,"Percentage of teachers in upper secondary education who are trained, both sexes (%)",UIS.TRTP.3,,,,,,,,,,,,,,93.2838,
"Venezuela, RB",VEN,"Percentage of teachers in lower secondary education who are trained, both sexes (%)",UIS.TRTP.2,,,,,,,,,,,,,,93.99365,
"Venezuela, RB",VEN,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,,,,,,8.35308,8.08,,16.60619,,,,,,
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,295847356257.636,273787593630.023,257590625097.254,313073476696.986,356489083178.292,403715738427.897,450739573636.96,483837883565.887,471900696154.101,470552829946.162,500326029131.469,537961455883.708,553310361071.081,538932053054.827,
"Venezuela, RB",VEN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,SABER.PRVT.GOAL1.LVL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,SABER.PRVT.GOAL1.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 2 Lever 1: Are entry requirements set up to attract talented candidates?,SABER.TECH.GOAL2.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 2 Lever 2: Is teacher pay appealing for talented candidates?,SABER.TECH.GOAL2.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 2 Lever 3: Are working conditions appealing for talented applicants?,SABER.TECH.GOAL2.LVL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 2 Lever 4: Are there attractive career opportunities?,SABER.TECH.GOAL2.LVL4,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 8: Motivating teachers to perform,SABER.TECH.GOAL8,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 8 Lever 3: Is teacher compensation linked to performance?,SABER.TECH.GOAL8.LVL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 8 Lever 2: Are there mechanisms to hold teachers accountable?,SABER.TECH.GOAL8.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 8 Lever 1: Are career opportunities linked to performance?,SABER.TECH.GOAL8.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 7: Supporting teachers to improve instruction,SABER.TECH.GOAL7,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 7 Lever 3: Is teacher professional development assigned based on perceived needs?,SABER.TECH.GOAL7.LVL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 7 Lever 2: Is teacher professional development collaborative and focused on instructional improvement?,SABER.TECH.GOAL7.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,SABER.PRVT.GOAL1.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 6: Monitoring teaching and learning,SABER.TECH.GOAL6,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 6 Lever 3: Are there multiple mechanisms to evaluate teacher performance?,SABER.TECH.GOAL6.LVL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 6 Lever 2: Are there systems in place to monitor teacher performance?,SABER.TECH.GOAL6.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 6 Lever 1: Are there systems in place to assess student learning in order to inform teaching and policy?,SABER.TECH.GOAL6.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 5: Leading teachers with strong principals,SABER.TECH.GOAL5,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 5 Lever 2: Are principals expected to support and improve instructional practice?,SABER.TECH.GOAL5.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 5 Lever 1: Does the education system invest in developing qualified school leaders?,SABER.TECH.GOAL5.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 4: Matching teachers' skills with students' needs,SABER.TECH.GOAL4,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 4 Lever 2: Are there incentives for teachers to teach critical shortage subjects?,SABER.TECH.GOAL4.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 4 Lever 1: Are there incentives for teachers to work at hard-to-staff schools?,SABER.TECH.GOAL4.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 3: Preparing teachers with useful Training and experience,SABER.TECH.GOAL3,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 3 Lever 2: To what extent are teacher-entrants required to be familiar with classroom practice?,SABER.TECH.GOAL3.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 3 Lever 1: Are there minimum standards for pre-service teaching education programs?,SABER.TECH.GOAL3.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 2: Attracting the best into teaching,SABER.TECH.GOAL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 1: Setting clear expectations for teachers,SABER.TECH.GOAL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 1 Lever 1: Are there clear expectations for teachers?,SABER.TECH.GOAL1.LVL1,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (Teachers) Policy Goal 1 Lever 2: Is there useful guidance on the use of teachers' working time?,SABER.TECH.GOAL1.LVL2,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,SABER: (School Autonomy Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,SABER.SCH.ATNM.GOAL2.LVL1,,,,,,,,,,,,,,,
